8496271;PRJNA552122;SRR9651416
8148983;PRJNA549661;SRR9327982
7782182;PRJNA539171;SRR9008719
8570334;PRJNA555320;SRR9712109
8495397;PRJNA539172;SRR9650533
8755751;PRJNA558209;SRR9887790
7910317;PRJNA544288;SRR9114257
8548742;PRJNA539468;SRR9694143
7762105;PRJNA540328;SRR8993316
9962613;PRJNA566653;SRR10967520
9030034;PRJNA540844;SRR10133032
8983777;PRJNA563204;SRR10089987
7212016;PRJNA450340;SRR8534035
7984630;PRJNA545795;SRR9177006
7992913;PRJNA545958;SRR9184837
8150483;PRJNA549459;SRR9329837
7752094;PRJNA540190;SRR8983327
8018937;PRJNA547595;SRR9211673
9962834;PRJNA566876;SRR10967741
9950099;PRJNA567607;SRR10955476
9359008;PRJNA561903;SRR10420819
8456176;PRJNA552210;SRR9620090
9950219;PRJNA567631;SRR10955596
8834547;PRJNA558558;SRR9955174
8507261;PRJNA539346;SRR9661821
7821120;PRJNA539131;SRR9043527
5449241;PRJNA450594;SRR7051131
8755558;PRJNA557612;SRR9887601
7984619;PRJNA545795;SRR9177017
9035405;PRJNA539020;SRR10136624
8486776;PRJNA538257;SRR9646324
9403088;PRJNA564215;SRR10466873
9962798;PRJNA566832;SRR10967705
8488249;PRJNA545121;SRR9647921
9960916;PRJNA567248;SRR10965823
11562918;PRJNA616759;SRR12396709
8545988;PRJNA554501;SRR9690624
8977320;PRJNA564442;SRR10083481
7770843;PRJNA540508;SRR9001244
7757715;PRJNA540388;SRR8988879
5485454;PRJNA450612;SRR7083325
9034699;PRJNA538943;SRR10135919
9963301;PRJNA567021;SRR10968162
7984635;PRJNA545795;SRR9177001
8091322;PRJNA548320;SRR9278346
8508538;PRJNA539363;SRR9663098
8801429;PRJNA558849;SRR9924858
8903890;PRJNA562118;SRR10022404
7813259;PRJNA535970;SRR9035121
7984623;PRJNA545795;SRR9177013
9050530;PRJNA566436;SRR10153510
9960117;PRJNA567238;SRR10965080
9962768;PRJNA566669;SRR10967675
8089245;PRJNA548424;SRR9276611
7851918;PRJNA542898;SRR9066136
7805358;PRJNA537858;SRR9030807
8132209;PRJNA542494;SRR9313407
8435729;PRJNA545251;SRR9607103
9962988;PRJNA566896;SRR10967895
8016916;PRJNA545695;SRR9209568
9995173;PRJNA566809;SRR10997872
9947794;PRJNA567483;SRR10953325
8705037;PRJNA549968;SRR9844117
7981764;PRJNA544767;SRR9176572
8419321;PRJNA550441;SRR9593847
9032305;PRJNA539734;SRR10135583
7916318;PRJNA544518;SRR9118893
9350269;PRJNA559862;SRR10412063
8084677;PRJNA548313;SRR9271673
7819640;PRJNA542187;SRR9041466
8505026;PRJNA539505;SRR9659497
7797862;PRJNA541440;SRR9023175
7795646;PRJNA539552;SRR9021064
5625122;PRJNA551379;SRR7232446
8548012;PRJNA539276;SRR9693437
8549581;PRJNA666900;SRR9694920
8486835;PRJNA538261;SRR9646383
8550357;PRJNA553023;SRR9695703
8522351;PRJNA554305;SRR9671543
8554826;PRJNA552585;SRR9700135
8747412;PRJNA557827;SRR9879371
9857096;PRJNA566620;SRR10873266
9034849;PRJNA539016;SRR10136069
5625124;PRJNA551379;SRR7232444
8521308;PRJNA539445;SRR9670734
7905558;PRJNA543961;SRR9112172
11521796;PRJNA616932;SRR12363870
8983770;PRJNA563204;SRR10089994
8488799;PRJNA538848;SRR9648494
9962615;PRJNA566655;SRR10967522
8775112;PRJNA553505;SRR9901840
8834557;PRJNA558558;SRR9955164
7905111;PRJNA543861;SRR9111864
9963152;PRJNA566772;SRR10968059
5468655;PRJNA453158;SRR7067579
8039096;PRJNA544938;SRR9226071
5486053;PRJNA454289;SRR7083957
8520504;PRJNA539424;SRR9669905
9359017;PRJNA561903;SRR10420810
8903888;PRJNA562118;SRR10022406
7916327;PRJNA544518;SRR9118903
8761581;PRJNA553505;SRR9888514
5588954;PRJNA450295;SRR7186471
8747418;PRJNA557827;SRR9879365
7821692;PRJNA539704;SRR9044099
8841193;PRJNA552163;SRR9962617
8018950;PRJNA547595;SRR9211660
5457522;PRJNA450524;SRR7058567
334707;PRJNA190002;SRR748269
8842268;PRJNA559967;SRR9963510
8548277;PRJNA539291;SRR9693702
8435725;PRJNA545251;SRR9607107
9403079;PRJNA564215;SRR10466866
8091314;PRJNA548320;SRR9278354
7780876;PRJNA539647;SRR9007333
7860267;PRJNA540094;SRR9074925
9030156;PRJNA539197;SRR10133151
8518512;PRJNA539407;SRR9668344
8506721;PRJNA539514;SRR9661247
9962780;PRJNA566542;SRR10967687
8554841;PRJNA552585;SRR9700120
8729995;PRJNA557331;SRR9865877
8832643;PRJNA559904;SRR9953233
8926619;PRJNA562529;SRR10041816
9039691;PRJNA561675;SRR10140683
9403073;PRJNA564215;SRR10466872
7920770;PRJNA543603;SRR9123363
8148989;PRJNA549661;SRR9327976
8510799;PRJNA539371;SRR9665359
9963295;PRJNA567122;SRR10968156
7821274;PRJNA539137;SRR9043681
7211999;PRJNA450340;SRR8534052
8488710;PRJNA539603;SRR9648405
8456180;PRJNA552210;SRR9620086
7992902;PRJNA545958;SRR9184848
7860259;PRJNA540094;SRR9074933
8730003;PRJNA557331;SRR9865869
8519015;PRJNA539419;SRR9668934
9888473;PRJNA557323;SRR10901575
5625121;PRJNA551379;SRR7232447
8755562;PRJNA557612;SRR9887597
5605420;PRJNA453965;SRR7212567
8545971;PRJNA554501;SRR9690641
5588944;PRJNA450295;SRR7186481
9039672;PRJNA561675;SRR10140702
9032225;PRJNA539007;SRR10135503
9857097;PRJNA566621;SRR10873267
7984617;PRJNA545795;SRR9177019
5468658;PRJNA453158;SRR7067576
8554834;PRJNA552585;SRR9700127
9403078;PRJNA564215;SRR10466867
5453689;PRJNA450709;SRR7054795
10551359;PRJNA548861;SRR11530717
8488706;PRJNA539597;SRR9648401
7984620;PRJNA545795;SRR9177016
8508581;PRJNA539367;SRR9663141
7819330;PRJNA542133;SRR9041179
8494387;PRJNA539612;SRR9649889
9027897;PRJNA539188;SRR10131144
8548262;PRJNA554866;SRR9693575
5482246;PRJNA451372;SRR7080765
8523734;PRJNA539253;SRR9673131
8016918;PRJNA545695;SRR9209566
8410305;PRJNA550037;SRR9588687
7941599;PRJNA545043;SRR9140277
9960925;PRJNA567253;SRR10965832
8488414;PRJNA535898;SRR9648101
8775111;PRJNA553505;SRR9901841
8867368;PRJNA560333;SRR9990526
9359011;PRJNA561903;SRR10420816
8705310;PRJNA556819;SRR9844450
8522348;PRJNA554305;SRR9671546
7795638;PRJNA541222;SRR9021051
8536194;PRJNA547860;SRR9680599
8755596;PRJNA556782;SRR9887630
8419330;PRJNA550441;SRR9593838
8435722;PRJNA545251;SRR9607110
8132204;PRJNA542494;SRR9313412
8496272;PRJNA552122;SRR9651415
8494388;PRJNA539613;SRR9649890
7905547;PRJNA543961;SRR9112183
9041571;PRJNA539062;SRR10142910
5457520;PRJNA450524;SRR7058565
8522338;PRJNA554305;SRR9671556
9039674;PRJNA561675;SRR10140700
9995073;PRJNA566791;SRR10997772
7790346;PRJNA536013;SRR9016184
5453624;PRJNA450709;SRR7054860
8010740;PRJNA546571;SRR9203964
8124292;PRJNA549032;SRR9306654
5355188;PRJNA444979;SRR6958482
7819452;PRJNA542144;SRR9041222
8834555;PRJNA558558;SRR9955166
10528113;PRJNA544320;SRR11513793
9050535;PRJNA566436;SRR10153515
9963274;PRJNA566780;SRR10968135
8084690;PRJNA548313;SRR9271660
8977324;PRJNA564442;SRR10083477
8518702;PRJNA539411;SRR9668621
8148994;PRJNA549661;SRR9327971
9039681;PRJNA561675;SRR10140693
9950217;PRJNA567629;SRR10955594
9015803;PRJNA565518;SRR10120519
7860258;PRJNA540094;SRR9074934
5486051;PRJNA454289;SRR7083959
8536200;PRJNA547860;SRR9680593
8832645;PRJNA559904;SRR9953231
9891649;PRJNA566931;SRR10904487
5410305;PRJNA450540;SRR7013960
9901921;PRJNA567582;SRR10915553
5412149;PRJNA450618;SRR7015958
9034703;PRJNA538941;SRR10135923
9403087;PRJNA564215;SRR10466874
9837232;PRJNA564726;SRR10855736
7819329;PRJNA542133;SRR9041180
8772558;PRJNA558040;SRR9899346
7783204;PRJNA535986;SRR9009762
9963204;PRJNA566774;SRR10968065
8016929;PRJNA545695;SRR9209555
8554839;PRJNA552585;SRR9700122
11562907;PRJNA616748;SRR12396698
5482241;PRJNA451372;SRR7080770
9962802;PRJNA566834;SRR10967709
7992908;PRJNA545958;SRR9184842
8577801;PRJNA554313;SRR9719200
8597499;PRJNA553534;SRR9736930
9901799;PRJNA567451;SRR10915423
8567833;PRJNA539174;SRR9711195
5485464;PRJNA450612;SRR7083315
10551363;PRJNA548861;SRR11530713
5491174;PRJNA451226;SRR7087831
8449125;PRJNA552082;SRR9617169
8125996;PRJNA548995;SRR9308470
8747422;PRJNA557827;SRR9879361
8548759;PRJNA539471;SRR9694160
8506308;PRJNA550260;SRR9660706
8009992;PRJNA545410;SRR9203183
9027912;PRJNA539187;SRR10131159
7860273;PRJNA540094;SRR9074919
8521884;PRJNA539462;SRR9671268
5625125;PRJNA551379;SRR7232443
9962624;PRJNA566664;SRR10967531
8508798;PRJNA553620;SRR9663165
8154700;PRJNA549353;SRR9333982
9648062;PRJNA562498;SRR10687610
9031400;PRJNA539215;SRR10134662
8039083;PRJNA544938;SRR9226084
9857133;PRJNA566636;SRR10873303
8510809;PRJNA539377;SRR9665369
9947786;PRJNA567464;SRR10953333
8126001;PRJNA548995;SRR9308465
10528128;PRJNA544320;SRR11513778
9901931;PRJNA567580;SRR10915543
9350267;PRJNA559862;SRR10412065
7794240;PRJNA539674;SRR9019641
8132207;PRJNA542494;SRR9313409
9963063;PRJNA566765;SRR10967970
8597497;PRJNA553534;SRR9736932
8010005;PRJNA545410;SRR9203170
7752095;PRJNA540190;SRR8983326
7916322;PRJNA544518;SRR9118908
9963422;PRJNA566922;SRR10968283
8148995;PRJNA549661;SRR9327970
7793176;PRJNA541010;SRR9018564
5453695;PRJNA450709;SRR7054789
8126004;PRJNA548995;SRR9308462
7790212;PRJNA536003;SRR9016050
8577809;PRJNA554313;SRR9719192
11555439;PRJNA616735;SRR12391222
7821450;PRJNA539156;SRR9043857
8834552;PRJNA558558;SRR9955169
8775110;PRJNA553505;SRR9901842
5485451;PRJNA450612;SRR7083331
7789949;PRJNA538416;SRR9015788
8494334;PRJNA535937;SRR9649836
9044980;PRJNA566399;SRR10147777
8412352;PRJNA548133;SRR9590807
7794237;PRJNA539672;SRR9019638
11562930;PRJNA616765;SRR12396721
9359012;PRJNA561903;SRR10420815
8129492;PRJNA549255;SRR9310655
10551374;PRJNA548861;SRR11530702
5449250;PRJNA450594;SRR7051122
9039211;PRJNA539035;SRR10140538
8775113;PRJNA553505;SRR9901839
9031403;PRJNA539219;SRR10134665
9041834;PRJNA539085;SRR10143173
7777044;PRJNA538240;SRR9005085
8522352;PRJNA554305;SRR9671542
9901800;PRJNA567448;SRR10915422
9044979;PRJNA566399;SRR10147778
8910109;PRJNA562285;SRR10029331
7886016;PRJNA543713;SRR9098267
9044982;PRJNA566399;SRR10147775
9648074;PRJNA562498;SRR10687598
7819335;PRJNA542133;SRR9041174
8448540;PRJNA539311;SRR9616616
8154692;PRJNA549353;SRR9333990
8834562;PRJNA558558;SRR9955159
11576100;PRJNA616702;SRR12411096
8925245;PRJNA560474;SRR10040625
9035969;PRJNA538974;SRR10137192
10551370;PRJNA548861;SRR11530706
7886758;PRJNA542627;SRR9098979
5625128;PRJNA551379;SRR7232440
7885953;PRJNA543713;SRR9098194
8937961;PRJNA563008;SRR10054270
8495070;PRJNA537843;SRR9650363
8523681;PRJNA539247;SRR9673078
8516746;PRJNA539392;SRR9666488
7790815;PRJNA536043;SRR9016653
9648078;PRJNA562498;SRR10687594
9962784;PRJNA566547;SRR10967691
9641302;PRJNA557323;SRR10680555
7920769;PRJNA543603;SRR9123364
9034708;PRJNA538946;SRR10135928
8755753;PRJNA558209;SRR9887788
8435717;PRJNA545251;SRR9607115
7781039;PRJNA539652;SRR9007496
9080161;PRJNA561193;SRR10179355
7886012;PRJNA543713;SRR9098271
8523733;PRJNA539252;SRR9673130
7819637;PRJNA542187;SRR9041469
8517797;PRJNA552855;SRR9667637
5429975;PRJNA444902;SRR7031345
9888478;PRJNA557323;SRR10901570
7860272;PRJNA540094;SRR9074920
8925243;PRJNA560474;SRR10040627
9947777;PRJNA567485;SRR10953342
7825208;PRJNA539529;SRR9045815
7886021;PRJNA543713;SRR9098262
8554110;PRJNA555079;SRR9699366
5449237;PRJNA450594;SRR7051135
8977318;PRJNA564442;SRR10083483
8508335;PRJNA539355;SRR9662895
9998896;PRJNA566978;SRR10998558
8983775;PRJNA563204;SRR10089989
5354830;PRJNA444969;SRR6958124
7851931;PRJNA542898;SRR9066123
8903895;PRJNA562118;SRR10022399
8983779;PRJNA563204;SRR10089985
8578417;PRJNA555609;SRR9719869
7905554;PRJNA543961;SRR9112176
8449132;PRJNA552082;SRR9617162
10551375;PRJNA548861;SRR11530701
7794349;PRJNA539687;SRR9019762
8506314;PRJNA550260;SRR9660700
8549583;PRJNA666900;SRR9694918
7805240;PRJNA537851;SRR9030689
8106405;PRJNA547591;SRR9293132
7819444;PRJNA542144;SRR9041230
5453479;PRJNA451377;SRR7054588
8841201;PRJNA552163;SRR9962609
5486066;PRJNA454289;SRR7083944
9949817;PRJNA567604;SRR10955194
9034352;PRJNA538951;SRR10135779
5588939;PRJNA450295;SRR7186486
9962800;PRJNA566844;SRR10967707
7905115;PRJNA543861;SRR9111860
9036004;PRJNA538977;SRR10137227
8448566;PRJNA539315;SRR9616645
9857143;PRJNA566641;SRR10873313
7816907;PRJNA542210;SRR9038724
8435713;PRJNA545251;SRR9607119
7825254;PRJNA539541;SRR9045861
8834553;PRJNA558558;SRR9955168
7809995;PRJNA535963;SRR9034353
5410314;PRJNA450540;SRR7013951
8705055;PRJNA549968;SRR9844106
9032462;PRJNA538969;SRR10135740
7813358;PRJNA535972;SRR9035238
8139274;PRJNA549312;SRR9320507
10528117;PRJNA544320;SRR11513789
7916330;PRJNA544518;SRR9118900
9901917;PRJNA567435;SRR10915557
5453652;PRJNA450709;SRR7054832
7757727;PRJNA540388;SRR8988867
7821125;PRJNA539130;SRR9043532
11521800;PRJNA616933;SRR12363866
7819454;PRJNA542144;SRR9041220
9319565;PRJNA561995;SRR10387614
8419322;PRJNA550441;SRR9593846
5411170;PRJNA450119;SRR7014901
7905565;PRJNA543961;SRR9112165
8506302;PRJNA550260;SRR9660712
9050519;PRJNA566436;SRR10153499
9403077;PRJNA564215;SRR10466868
8705313;PRJNA556819;SRR9844447
7797874;PRJNA541440;SRR9023163
8520806;PRJNA539432;SRR9670232
7777085;PRJNA538265;SRR9005130
7886763;PRJNA542627;SRR9098974
7770855;PRJNA540508;SRR9001232
11521729;PRJNA616898;SRR12363752
9901804;PRJNA567446;SRR10915418
8926628;PRJNA562529;SRR10041807
7910314;PRJNA544288;SRR9114260
7984626;PRJNA545795;SRR9177010
7797876;PRJNA541440;SRR9023161
8772564;PRJNA558040;SRR9899340
5453632;PRJNA450709;SRR7054852
8536193;PRJNA547860;SRR9680600
8747675;PRJNA557830;SRR9879661
8018942;PRJNA547595;SRR9211668
8139273;PRJNA549312;SRR9320508
8548023;PRJNA539285;SRR9693448
9962805;PRJNA566838;SRR10967712
8977923;PRJNA564462;SRR10083987
9029510;PRJNA565937;SRR10132767
8154689;PRJNA549353;SRR9333993
7789762;PRJNA541100;SRR9015594
8132213;PRJNA542494;SRR9313403
9995126;PRJNA566797;SRR10997825
7806464;PRJNA539724;SRR9031913
8910098;PRJNA562285;SRR10029342
8834549;PRJNA558558;SRR9955172
8495049;PRJNA539619;SRR9650342
8039084;PRJNA544938;SRR9226083
8493099;PRJNA552945;SRR9648584
8519018;PRJNA539417;SRR9668937
8548713;PRJNA539307;SRR9694114
8925235;PRJNA560474;SRR10040635
9350275;PRJNA559862;SRR10412057
11563035;PRJNA616785;SRR12396826
7770847;PRJNA540508;SRR9001240
8106395;PRJNA547591;SRR9293142
7725792;PRJNA535526;SRR8958142
8132201;PRJNA542494;SRR9313415
8554121;PRJNA555079;SRR9699355
9963278;PRJNA566743;SRR10968139
7757721;PRJNA540388;SRR8988873
5486054;PRJNA454289;SRR7083956
8977909;PRJNA564462;SRR10084001
7798306;PRJNA539582;SRR9023608
9962616;PRJNA566657;SRR10967523
8904172;PRJNA561450;SRR10022684
5453476;PRJNA451377;SRR7054591
8545901;PRJNA539283;SRR9690618
7984622;PRJNA545795;SRR9177014
7818107;PRJNA539629;SRR9039920
10917677;PRJNA547686;SRR11848378
7797860;PRJNA541440;SRR9023177
5486056;PRJNA454289;SRR7083954
7905552;PRJNA543961;SRR9112178
8842262;PRJNA559967;SRR9963516
7825207;PRJNA539527;SRR9045814
9963012;PRJNA566904;SRR10967919
8493094;PRJNA552945;SRR9648589
8494364;PRJNA535939;SRR9649866
7851926;PRJNA542898;SRR9066128
9962980;PRJNA566892;SRR10967887
5453481;PRJNA451377;SRR7054586
8508794;PRJNA553620;SRR9663169
9962986;PRJNA566891;SRR10967893
7916331;PRJNA544518;SRR9118899
8523677;PRJNA539250;SRR9673074
7819628;PRJNA542187;SRR9041478
9039145;PRJNA538981;SRR10140472
7757729;PRJNA540388;SRR8988865
8577797;PRJNA554313;SRR9719204
8519035;PRJNA539421;SRR9668954
5429882;PRJNA444898;SRR7031252
7790585;PRJNA536032;SRR9016423
7819642;PRJNA542187;SRR9041464
8009999;PRJNA545410;SRR9203176
10917682;PRJNA547686;SRR11848373
7800515;PRJNA535946;SRR9025753
8488255;PRJNA545121;SRR9647915
8488773;PRJNA538840;SRR9648468
5449234;PRJNA450594;SRR7051138
8010742;PRJNA546571;SRR9203962
9962876;PRJNA566883;SRR10967783
5468667;PRJNA453158;SRR7067567
11521470;PRJNA616731;SRR12363489
8841198;PRJNA552163;SRR9962612
11562936;PRJNA616771;SRR12396727
7819331;PRJNA542133;SRR9041178
5449249;PRJNA450594;SRR7051123
9857130;PRJNA566633;SRR10873300
5410300;PRJNA450540;SRR7013965
7860265;PRJNA540094;SRR9074927
8488247;PRJNA545121;SRR9647923
7819260;PRJNA539115;SRR9041123
8493081;PRJNA552945;SRR9648602
8925210;PRJNA560178;SRR10040588
8705040;PRJNA549968;SRR9844115
9962769;PRJNA566671;SRR10967676
9648070;PRJNA562498;SRR10687602
8554842;PRJNA552585;SRR9700119
8834551;PRJNA558558;SRR9955170
8977323;PRJNA564442;SRR10083478
9030193;PRJNA539206;SRR10133188
5411179;PRJNA450122;SRR7014892
9359006;PRJNA561903;SRR10420821
9041479;PRJNA539055;SRR10142806
7777156;PRJNA538271;SRR9005208
8506307;PRJNA550260;SRR9660707
8718585;PRJNA557254;SRR9856993
9039677;PRJNA561675;SRR10140697
11555557;PRJNA616738;SRR12391340
8449140;PRJNA552082;SRR9617154
8084681;PRJNA548313;SRR9271669
8912956;PRJNA562087;SRR10033068
5412150;PRJNA450618;SRR7015957
5485466;PRJNA450612;SRR7083313
8132210;PRJNA542494;SRR9313406
8903884;PRJNA562118;SRR10022410
5453745;PRJNA450709;SRR7054739
7761837;PRJNA540340;SRR8993048
7789761;PRJNA541100;SRR9015595
7837348;PRJNA541820;SRR9052923
7886751;PRJNA542627;SRR9098986
10528111;PRJNA544320;SRR11513795
8154694;PRJNA549353;SRR9333988
7916320;PRJNA544518;SRR9118910
7821446;PRJNA539154;SRR9043853
5491177;PRJNA451226;SRR7087828
8597498;PRJNA553534;SRR9736931
9950177;PRJNA567618;SRR10955554
7851923;PRJNA542898;SRR9066131
7725803;PRJNA535526;SRR8958131
5588948;PRJNA450295;SRR7186477
7789763;PRJNA541100;SRR9015593
9960921;PRJNA567251;SRR10965828
8495036;PRJNA539618;SRR9650329
8801431;PRJNA558849;SRR9924856
8150487;PRJNA549459;SRR9329833
9901922;PRJNA567581;SRR10915552
5411183;PRJNA450116;SRR7014888
8747679;PRJNA557830;SRR9879657
9080164;PRJNA561193;SRR10179352
8834564;PRJNA558558;SRR9955157
11562948;PRJNA616777;SRR12396739
8554836;PRJNA552585;SRR9700125
9995123;PRJNA566796;SRR10997822
9901934;PRJNA567441;SRR10915540
10528127;PRJNA544320;SRR11513779
8554116;PRJNA555079;SRR9699360
9962771;PRJNA566538;SRR10967678
9080155;PRJNA561193;SRR10179361
7797936;PRJNA539579;SRR9023237
8562806;PRJNA539491;SRR9705735
7776984;PRJNA539634;SRR9005024
7796433;PRJNA539587;SRR9021706
8139271;PRJNA549312;SRR9320510
8521398;PRJNA539450;SRR9670824
9648072;PRJNA562498;SRR10687600
9015801;PRJNA565518;SRR10120521
7860274;PRJNA540094;SRR9074918
8555304;PRJNA539487;SRR9700625
5449246;PRJNA450594;SRR7051126
9350265;PRJNA559862;SRR10412067
5489897;PRJNA454077;SRR7086304
7992903;PRJNA545958;SRR9184847
9949775;PRJNA567602;SRR10955152
8494330;PRJNA535931;SRR9649832
7818431;PRJNA539098;SRR9040262
9044970;PRJNA566399;SRR10147787
9032458;PRJNA538963;SRR10135736
8449131;PRJNA552082;SRR9617163
9031608;PRJNA538990;SRR10134886
7825253;PRJNA539540;SRR9045860
9995124;PRJNA566795;SRR10997823
336248;PRJNA190601;SRR764553
9962983;PRJNA566890;SRR10967890
8449525;PRJNA539320;SRR9617604
9962788;PRJNA566826;SRR10967695
8834550;PRJNA558558;SRR9955171
8873205;PRJNA560663;SRR9995039
8834566;PRJNA558558;SRR9955155
9962793;PRJNA566551;SRR10967700
7816911;PRJNA542210;SRR9038720
